"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARF1",0,1.77380460520784,0.932,0.597,0
"C1orf35",0,0.836285098275388,0.527,0.169,0
"MRPL55",0,1.18270630067859,0.632,0.249,0
"GUK1",0,2.41293339589545,0.956,0.649,0
"TRIM11",0,0.406016697388538,0.328,0.097,0
"RNF187",0,0.88204628930128,0.623,0.293,0
"RHOU",0,0.495562316046476,0.351,0.099,0
"RAB4A",0,0.819977871850514,0.632,0.254,0
"CAPN9",0,0.346615442938363,0.162,0.006,0
"C1orf198",0,0.581402958742372,0.388,0.047,0
"ARV1",0,0.45535205827008,0.312,0.086,0
"GNPAT",0,0.460843420027675,0.401,0.149,0
"EGLN1",0,0.752943802062914,0.507,0.213,0
"RP11-295G20.2",0,0.565559324874005,0.334,0.067,0
"NTPCR",0,0.517987955570451,0.41,0.157,0
"MLK4",0,0.403662789818074,0.257,0.021,0
"KCNK1",0,2.17067970448542,0.769,0.039,0
"IRF2BP2",0,0.666752220382543,0.651,0.335,0
"TOMM20",0,1.69022475267941,0.899,0.568,0
"ARID4B",0,0.667425159559223,0.716,0.483,0
"GGPS1",0,0.745061996525141,0.554,0.2,0
"ADSS",0,0.746128770053467,0.58,0.27,0
"DESI2",0,0.617436461911125,0.515,0.188,0
"COX20",0,0.935466131096548,0.717,0.348,0
"HNRNPU",0,0.737278882463264,0.846,0.589,0
"TFB2M",0,0.462935850909194,0.321,0.07,0
"SCCPDH",0,1.29567507549452,0.581,0.169,0
"FAM110C",0,0.3055662695027,0.189,0.01,0
"SH3YL1",0,1.4666823723501,0.742,0.154,0
"ACP1",0,0.953396394838075,0.719,0.347,0
"MBOAT2",0,1.19594144349248,0.559,0.071,0
"ASAP2",0,0.995590165831372,0.541,0.052,0
"YWHAQ",0,0.779427779377722,0.7,0.432,0
"GRHL1",0,0.269281190067457,0.165,0.009,0
"PDIA6",0,0.610002623791853,0.773,0.464,0
"FAM84A",0,0.323688291497667,0.18,0.011,0
"LAPTM4A",0,1.39142852773611,0.894,0.498,0
"SDC1",0,1.44692646850963,0.669,0.086,0
"RHOB",0,1.36570625000483,0.72,0.286,0
"FKBP1B",0,0.4259772429172,0.283,0.047,0
"SF3B14",0,1.20199392547579,0.821,0.488,0
"RAB10",0,0.702075126497585,0.676,0.37,0
"OST4",0,0.993097672937368,0.932,0.73,0
"TRIM54",0,0.720805578859695,0.272,0.017,0
"KRTCAP3",0,1.21815658610274,0.546,0.039,0
"IFT172",0,1.1418365290382,0.531,0.045,0
"FNDC4",0,0.304135812010464,0.181,0.026,0
"MRPL33",0,0.988190268474629,0.787,0.481,0
"PPP1CB",0,1.37357191661848,0.869,0.552,0
"LCLAT1",0,0.261323950728389,0.205,0.049,0
"XDH",0,0.334350663964201,0.168,0.007,0
"DPY30",0,0.967110320997208,0.684,0.315,0
"YIPF4",0,0.738667829363347,0.657,0.356,0
"CRIM1",0,0.921418746180942,0.524,0.1,0
"CEBPZ-AS1",0,0.542805315771774,0.471,0.201,0
"CEBPZ",0,0.620491476788869,0.556,0.298,0
"MORN2",0,0.353471663807547,0.279,0.079,0
"MAP4K3",0,0.365512941673148,0.292,0.084,0
"AC007246.3",0,0.383045624410601,0.311,0.088,0
"PKDCC",0,0.351160673609288,0.211,0.036,0
"COX7A2L",0,0.895062931215244,0.763,0.477,0
"PREPL",0,0.434496152967616,0.372,0.139,0
"CRIPT",0,0.812619872415928,0.547,0.209,0
"MCFD2",0,0.597654470575759,0.5,0.209,0
"CALM2",0,1.74923778748622,0.959,0.722,0
"EPCAM",0,3.13807499267845,0.91,0.078,0
"ERLEC1",0,0.416727498794953,0.598,0.293,0
"SPTBN1",0,1.93692003871284,0.81,0.207,0
"RTN4",0,1.05873183666509,0.843,0.53,0
"PEX13",0,0.415898328903192,0.351,0.112,0
"CCT4",0,0.766167876725597,0.69,0.391,0
"EHBP1",0,0.373876901316808,0.274,0.072,0
"LGALSL",0,0.412875993978552,0.259,0.045,0
"AFTPH",0,0.47979758426096,0.498,0.234,0
"RAB1A",0,0.952440575240079,0.762,0.339,0
"C1D",0,0.755824518021175,0.635,0.308,0
"PLEK",0,-0.890699023523833,0.009,0.301,0
"GFPT1",0,1.62467272992046,0.732,0.183,0
"ANXA4",0,1.80086903081581,0.772,0.298,0
"SNRPG",0,1.06557215951891,0.816,0.515,0
"TGFA",0,0.684850228505097,0.357,0.053,0
"EXOC6B",0,0.261239759858553,0.206,0.05,0
"SPR",0,0.543152264416408,0.358,0.047,0
"RAB11FIP5",0,0.363745760651296,0.238,0.027,0
