"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FUNDC2",0,0.539308300933901,0.622,0.394,0
"ANGPT2",0,-0.876976247065565,0.015,0.303,0
"MTUS1",0,-0.508307654412043,0.047,0.3,0
"BNIP3L",0,0.861538772640643,0.775,0.45,0
"CLU",0,2.30670832247398,0.924,0.41,0
"ZNF395",0,0.528201985398872,0.367,0.064,0
"SARAF",0,1.10091529215032,0.883,0.604,0
"LEPROTL1",0,0.506829999971791,0.526,0.259,0
"TACC1",0,-0.934737702109012,0.203,0.583,0
"PLAT",0,-1.55442163407742,0.015,0.356,0
"RPS20",0,1.07570491028954,0.991,0.938,0
"RPL7",0,0.894386417408018,0.997,0.988,0
"UQCRB",0,0.549135260136334,0.972,0.895,0
"RPL30",0,0.783212581119765,0.995,0.974,0
"EIF3E",0,0.588392381275132,0.85,0.692,0
"ASAP1",0,-0.483959226339496,0.06,0.321,0
"NDRG1",0,1.29957385798594,0.788,0.355,0
"PTP4A3",0,-0.658132790313987,0.037,0.289,0
"RPL8",0,0.881528569021059,0.998,0.99,0
"PLIN2",0,2.06821682224679,0.892,0.412,0
"RPS6",0,0.723259020480111,0.999,0.994,0
"AQP3",0,0.559747592658171,0.323,0.077,0
"TPM2",0,-1.84654167261713,0.06,0.417,0
"KLF9",0,-0.78208740865033,0.303,0.595,0
"ALDH1A1",0,1.05618195565235,0.688,0.258,0
"ANXA1",0,1.08087138787271,0.662,0.48,0
"GSN",0,-1.65806252391792,0.336,0.759,0
"NEK6",0,0.399358322042445,0.286,0.051,0
"RPL35",0,0.906746844361626,0.996,0.977,0
"RPL12",0,0.845229085425767,0.997,0.981,0
"ENG",0,-1.55750365047926,0.025,0.541,0
"WDR34",0,0.381634231359219,0.359,0.134,0
"RPL7A",0,0.677844070072848,0.993,0.959,0
"PHPT1",0,0.900044087781057,0.872,0.562,0
"RASSF7",0,0.486062678648907,0.36,0.066,0
"EPS8L2",0,0.524463954555831,0.391,0.079,0
"RPLP2",0,0.807245156784965,0.998,0.987,0
"CTSD",0,0.734387971491291,0.811,0.573,0
"MRPL23",0,0.47270288419131,0.54,0.285,0
"RPL27A",0,0.827865405278182,0.99,0.961,0
"ADM",0,1.20046933883737,0.639,0.242,0
"DKK3",0,-0.587227416281076,0.026,0.261,0
"RPS13",0,0.8374608206108,0.997,0.985,0
"LDHA",0,1.98446823697355,0.98,0.795,0
"LMO2",0,-0.581345462828319,0.028,0.246,0
"C11orf96",0,-2.2377533468653,0.182,0.521,0
"TMEM258",0,0.525131629735505,0.816,0.624,0
"FTH1",0,1.15056730738044,1,0.996,0
"RARRES3",0,0.97575057665922,0.531,0.303,0
"PLA2G16",0,1.00507420864583,0.795,0.437,0
"PRDX5",0,0.59475401551808,0.894,0.697,0
"FAU",0,0.827825774338392,0.997,0.979,0
"CCDC85B",0,-0.713198186137537,0.228,0.504,0
"CDK2AP2",0,0.727180282217891,0.536,0.232,0
"GSTP1",0,1.06796530377172,0.979,0.843,0
"CCND1",0,1.35200129844071,0.713,0.429,0
"SPCS2",0,0.552070690043206,0.788,0.607,0
"RPS3",0,0.774141570753077,0.994,0.978,0
"LRRC32",0,-0.627228436321964,0.012,0.316,0
"PRSS23",0,-0.895464884125626,0.196,0.441,0
"BIRC3",0,1.44720695509066,0.479,0.092,0
"C11orf1",0,0.404326241744691,0.41,0.149,0
"AP002884.1",0,0.461222780224147,0.311,0.035,0
"TAGLN",0,-2.54349126393061,0.055,0.395,0
"FXYD2",0,0.471173931984629,0.837,0.322,0
"FXYD6",0,-0.808451729389343,0.016,0.412,0
"RPS25",0,1.09423425412092,0.998,0.982,0
"SLC37A4",0,0.444882205533538,0.42,0.146,0
"MCAM",0,-1.08956273239046,0.017,0.357,0
"NRGN",0,-0.365708652186531,0.011,0.183,0
"PFKP",0,1.26981633682678,0.692,0.128,0
"KLF6",0,1.50167517717434,0.871,0.593,0
