"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD74",0,1.51369806994175,0.846,0.856,0
"SMIM3",0,0.546172804264994,0.37,0.077,0
"EBF1",0,0.698223001463979,0.447,0.085,0
"NPM1",0,0.750242793550699,0.922,0.759,0
"ERGIC1",0,0.624405463052827,0.505,0.142,0
"CPEB4",0,-0.315953616973466,0.046,0.18,0
"DBN1",0,0.548701648583475,0.385,0.06,0
"DOK3",0,0.332295351203409,0.278,0.073,0
"GNB2L1",0,0.88389150049013,0.98,0.902,0
"NRN1",0,0.3756661396505,0.179,0.015,0
"DTNBP1",0,0.310473566480195,0.293,0.101,0
"GMPR",0,-0.78879921137572,0.011,0.319,0
"DEK",0,0.42712553683611,0.628,0.383,0
"SOX4",0,2.33234008621672,0.877,0.224,0
"CASC15",0,0.360813221110727,0.189,0.016,0
"TRIM38",0,0.382959034598172,0.313,0.107,0
"HIST1H4C",0,0.662765174657465,0.605,0.319,0
"HIST1H2AC",0,0.811923000928727,0.501,0.156,0
"HIST1H2BD",0,0.27667413964725,0.193,0.038,0
"HIST1H2BG",0,0.316471201750366,0.21,0.051,0
"TRIM10",0,-0.279276906994158,0.001,0.129,0
"HLA-E",0,0.459740630000817,0.897,0.697,0
"GNL1",0,0.309441940343219,0.274,0.089,0
"PPP1R18",0,0.762547549011405,0.608,0.224,0
"NRM",0,0.27680739951921,0.219,0.055,0
"TUBB",0,1.06254035381083,0.882,0.568,0
"FLOT1",0,0.358008359053343,0.386,0.172,0
"HLA-C",0,0.703423273038241,0.952,0.856,0
"LST1",0,0.495082096196248,0.659,0.306,0
"AIF1",0,0.671956593381494,0.743,0.346,0
"CSNK2B",0,0.461170568923433,0.576,0.318,0
"DDAH2",0,1.07570768248237,0.716,0.185,0
"CLIC1",0,1.09129814916192,0.872,0.446,0
"LSM2",0,0.42700140136534,0.49,0.229,0
"C6orf48",0,0.715954601299758,0.755,0.454,0
"EHMT2",0,0.284802045453041,0.252,0.071,0
"ATF6B",0,0.342263235957497,0.415,0.199,0
"HLA-DRA",0,1.71913900838348,0.827,0.714,0
"HLA-DRB5",0,0.810129790498873,0.387,0.109,0
"HLA-DRB1",0,1.06635510049547,0.793,0.487,0
"HLA-DQA1",0,0.75198243979406,0.509,0.156,0
"HLA-DQB1",0,0.857829150828959,0.622,0.261,0
"PSMB8",0,0.557962115009191,0.617,0.33,0
"PSMB8-AS1",0,0.408185902601529,0.429,0.22,0
"PSMB9",0,0.51044283427621,0.642,0.403,0
"HLA-DMB",0,0.654493136137264,0.489,0.162,0
"HLA-DMA",0,0.82427054222694,0.649,0.295,0
"BRD2",0,0.394034029091517,0.49,0.261,0
"HLA-DPA1",0,1.24836785131713,0.782,0.433,0
"HLA-DPB1",0,1.42049411339297,0.785,0.44,0
"HMGA1",0,0.62913924907917,0.622,0.31,0
"NUDT3",0,0.513404168390138,0.421,0.134,0
"RPS10",0,0.468611284228769,0.935,0.784,0
"RPL10A",0,0.670488530406359,0.988,0.948,0
"SRSF3",0,0.664223321419679,0.871,0.607,0
"MTCH1",0,0.429782402987218,0.48,0.217,0
"TSPO2",0,-0.483743680548157,0.006,0.186,0
"CCND3",0,1.13611977994525,0.81,0.485,0
"RPL7L1",0,0.409954572827533,0.383,0.148,0
"CNPY3",0,0.494291174226382,0.515,0.247,0
"HSP90AB1",0,0.833854865921714,0.828,0.653,0
"RHAG",0,-0.907966558662669,0.014,0.231,0
"MCM3",0,0.394493835070686,0.354,0.154,0
"RP11-301G19.1",0,1.1488274843663,0.461,0.043,0
"EEF1A1",0,1.05934354744519,1,0.994,0
"PHIP",0,0.461723912606575,0.49,0.246,0
"HMGN3",0,0.522717281345481,0.688,0.407,0
"SYNCRIP",0,0.342306200774629,0.397,0.194,0
"ZNF292",0,0.358481916625826,0.326,0.138,0
"UBE2J1",0,0.453962900246257,0.438,0.224,0
"PNISR",0,0.983140386501222,0.875,0.55,0
"QRSL1",0,0.323125334941077,0.289,0.11,0
"CD24",0,1.51283982508768,0.733,0.26,0
"TRAF3IP2",0,0.332352633635275,0.248,0.045,0
"FAM26F",0,0.429262353706654,0.369,0.123,0
"HDDC2",0,0.376764344898816,0.381,0.162,0
"CTGF",0,0.709899025692922,0.335,0.078,0
"LINC01013",0,0.701352118965587,0.409,0.058,0
"MYB",0,0.668362026961894,0.515,0.134,0
"BCLAF1",0,0.43688547792541,0.501,0.303,0
"RP11-356I2.4",0,0.560460094356637,0.35,0.057,0
"ABRACL",0,0.579571581803944,0.646,0.379,0
"UTRN",0,0.388053079580255,0.309,0.108,0
"EZR",0,0.541333137173213,0.535,0.27,0
"TCP1",0,0.372284528501486,0.516,0.281,0
"RNASET2",0,0.604495621905097,0.674,0.395,0
"PSMB1",0,0.3854302855713,0.676,0.442,0
"NUDT1",0,0.416266259637855,0.46,0.22,0
"ACTB",0,0.448873001586905,0.999,0.982,0
"RAC1",0,0.287481070129833,0.645,0.408,0
"PHF14",0,0.464432234061188,0.428,0.145,0
"ARL4A",0,-1.31600377633527,0.074,0.447,0
"TSPAN13",0,0.3377922693221,0.376,0.153,0
"CDCA7L",0,0.329748142908954,0.32,0.12,0
"TRA2A",0,0.356093791434138,0.478,0.276,0
"NPY",0,1.09484427004812,0.429,0.055,0
"HNRNPA2B1",0,0.702387393065177,0.93,0.744,0
"CBX3",0,0.402783789846389,0.683,0.433,0
"JAZF1",0,-0.299004623149807,0.014,0.17,0
"SEPT7",0,0.375389692459599,0.714,0.513,0
"PPIA",0,0.539874351562023,0.904,0.758,0
"H2AFV",0,0.4457704211862,0.641,0.412,0
"MYO1G",0,0.457281344686474,0.363,0.142,0
"CCT6A",0,0.32871142901493,0.499,0.254,0
"CHCHD2",0,0.62479399391822,0.86,0.679,0
"ERV3-1",0,0.389580987635287,0.328,0.075,0
"EIF4H",0,0.467470585648856,0.547,0.262,0
"LAT2",0,1.09933629957393,0.589,0.192,0
"GTF2I",0,0.432334539435159,0.461,0.203,0
"HSPB1",0,0.734060643102044,0.611,0.35,0
"CD36",0,-0.951507740365705,0.013,0.268,0
"PCLO",0,0.299549257884449,0.166,0.015,0
"TMEM243",0,0.378151758494677,0.479,0.245,0
"CDK6",0,0.915630081102122,0.603,0.178,0
"AC002454.1",0,0.363228195332155,0.188,0.04,0
"GNG11",0,0.513404545042479,0.349,0.097,0
"ZKSCAN1",0,0.295163600181098,0.27,0.085,0
