"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARSD",0,0.492479235540968,0.351,0.081,0
"ASCC2",0,0.660856553771416,0.373,0.182,0
"ASH1L",0,0.421637500314772,0.448,0.225,0
"ASL",0,0.388722554900816,0.353,0.128,0
"ASPH",0,1.58018784875174,0.703,0.175,0
"ASPHD1",0,0.705270389020691,0.335,0.011,0
"ASRGL1",0,0.409302996262875,0.27,0.085,0
"ASS1",0,2.11908612138039,0.621,0.045,0
"ATAD3C",0,0.510561127047801,0.306,0.04,0
"ATF3",0,1.55626997592725,0.753,0.295,0
"ATF4",0,0.942825836922863,0.828,0.589,0
"ATG101",0,0.624049784971213,0.514,0.223,0
"ATG12",0,0.750013507687299,0.53,0.297,0
"ATIC",0,0.322800886089563,0.321,0.14,0
"ATL2",0,0.302961170204362,0.235,0.049,0
"ATL3",0,0.359003039553498,0.357,0.154,0
"ATN1",0,0.481739514228307,0.367,0.094,0
"ATP11A",0,0.932926288890315,0.543,0.114,0
"ATP1A1",0,0.910421978345789,0.697,0.396,0
"ATP1B1",0,2.05957022155251,0.876,0.244,0
"ATP2A2",0,0.813874677294356,0.589,0.196,0
"ATP2B1",0,-0.450697822481526,0.151,0.354,0
"ATP2C2",0,0.289610275752433,0.187,0.014,0
"ATP5F1D",0,0.852116120608273,0.882,0.746,0
"ATP5F1E",0,0.574300891436891,0.977,0.972,0
"ATP5MC1",0,0.64036045373687,0.683,0.465,0
"ATP5MC2",0,0.874809484894441,0.96,0.9,0
"ATP5MC3",0,0.458197429762596,0.853,0.714,0
"ATP5PD",0,0.827945089277127,0.836,0.63,0
"ATP5PF",0,0.863683900762882,0.873,0.686,0
"ATP5MF",0,0.785242774144914,0.859,0.662,0
"ATP5MG",0,0.724609487089753,0.964,0.93,0
"ATP5PO",0,0.659175460184198,0.856,0.725,0
"ATP6V0B",0,0.374597689902711,0.798,0.604,0
"ATP6V1F",0,0.324376456339209,0.864,0.682,0
"ATP6V1G1",0,0.627068018850748,0.888,0.785,0
"ATP8B1",0,0.259807052489549,0.191,0.026,0
"ATP9A",0,0.260163828119879,0.186,0.025,0
"ATP5IF1",0,0.773711580141696,0.821,0.638,0
"ATRAID",0,0.756961885414718,0.776,0.503,0
"ATXN2",0,0.498719879177247,0.391,0.117,0
"ATXN2L",0,0.320431068764881,0.327,0.146,0
"ATXN7",0,0.353205283686594,0.351,0.156,0
"AUP1",0,0.699585954746892,0.674,0.409,0
"AURKAIP1",0,1.19899611797581,0.861,0.549,0
"AUTS2",0,0.369588287128013,0.271,0.062,0
"AVL9",0,0.537746555905539,0.359,0.065,0
"AZGP1",0,0.897912330179971,0.275,0.013,0
"AZIN1",0,0.555297214518863,0.497,0.239,0
"B2M",0,-1.01174467264778,0.992,0.999,0
"B3GNT3",0,0.385943758160751,0.231,0.007,0
"B3GNT7",0,0.886460656475769,0.421,0.08,0
"B4GALT1",0,0.871512559187935,0.57,0.244,0
"B4GALT2",0,0.395985803914755,0.26,0.028,0
"B4GALT3",0,0.333495682752797,0.327,0.145,0
"B4GALT5",0,0.649460051185816,0.451,0.119,0
"BABAM1",0,0.447354583353232,0.506,0.28,0
"BACE2",0,0.479464699167386,0.315,0.085,0
"BAD",0,0.929544462960874,0.671,0.272,0
"BAG1",0,0.796961987457176,0.672,0.381,0
"BAG3",0,0.848174755885105,0.51,0.109,0
"BAIAP2",0,0.875676298186596,0.481,0.116,0
"BAIAP2-DT",0,0.275569817508734,0.201,0.036,0
"BAIAP2L1",0,0.73945828442181,0.444,0.027,0
"BANF1",0,0.513148775297875,0.682,0.5,0
"BAZ1B",0,0.447964704246215,0.408,0.171,0
"BAZ2A",0,0.352106031745452,0.376,0.187,0
"BCAM",0,1.16313563903749,0.538,0.084,0
"BCAP31",0,0.594859377813361,0.729,0.494,0
"BCAR1",0,0.29278647139493,0.234,0.049,0
"BCAS4",0,0.397640338687742,0.299,0.079,0
"BCAT1",0,0.491613440121079,0.32,0.123,0
"BCL2A1",0,-1.1300750934671,0.051,0.349,0
"BCL2L1",0,0.75397818475092,0.509,0.167,0
"BCL2L12",0,0.41631642579068,0.331,0.108,0
"BCL3",0,0.405899037911887,0.324,0.139,0
"BCL7B",0,0.511527285743452,0.49,0.286,0
"BCL7C",0,0.994310404220192,0.604,0.217,0
"BCL9L",0,0.579224493534974,0.374,0.061,0
