"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FZD9",2.63623240547052e-46,0.356850444415264,0.156,0.007,6.02010032113248e-42
"HRCT1",3.28312942098133e-46,0.609151201664662,0.236,0.053,7.49735434575297e-42
"COPZ2",3.39253388870967e-46,-0.602538867241283,0.091,0.277,7.74719038825741e-42
"ANGPTL4",3.84541937569216e-46,-0.484356975450811,0.075,0.259,8.78139968633061e-42
"DNAJA2",3.87289801192714e-46,0.455932975596253,0.689,0.474,8.84414990003681e-42
"KIF16B",4.57059159670553e-46,0.417802794235467,0.372,0.15,1.04374029702368e-41
"GNPAT",4.66678246392983e-46,0.49199881299458,0.511,0.286,1.06570644346302e-41
"PLEK2",4.75175748636591e-46,-0.453446546891513,0.046,0.207,1.08511133958652e-41
"SOD2",4.91713615898729e-46,-0.768790901391544,0.618,0.767,1.12287721326634e-41
"YARS2",5.01634669516414e-46,0.400727705250428,0.411,0.183,1.14553293130768e-41
"C20orf24",5.06517838013813e-46,0.534811616269048,0.822,0.697,1.15668413488834e-41
"ARHGAP22",5.23062531294708e-46,-0.304931424673623,0.045,0.207,1.1944655964646e-41
"TMEM165",5.28062511750548e-46,0.674193955215502,0.883,0.807,1.20588355183355e-41
"LYPD3",5.91717340745502e-46,0.303872390925185,0.24,0.051,1.35124571932643e-41
"TNNI2",5.97012681709119e-46,-0.27873735956756,0.021,0.161,1.36333815995095e-41
"MTHFD2L",6.02109303956016e-46,0.425002988488914,0.425,0.196,1.37497680651396e-41
"SUCO",6.1171662275012e-46,0.388776794998782,0.366,0.145,1.39691607971217e-41
"CAP2",6.13488013382524e-46,0.265161962498501,0.214,0.037,1.40096122736033e-41
"TVP23B",6.37233806837409e-46,0.358209353149761,0.381,0.158,1.45518712129391e-41
"MYH14",6.4493268634886e-46,0.296327489854784,0.224,0.043,1.47276828254626e-41
"C1orf106",6.585747904531e-46,0.403552580505863,0.205,0.034,1.5039213914787e-41
"ART3",6.91813078692607e-46,0.509144413247892,0.177,0.019,1.57982434650244e-41
"PHLDB3",6.92032651980356e-46,0.343755783923321,0.286,0.085,1.58032576406234e-41
"GTPBP4",6.95392175941735e-46,0.595883753232785,0.606,0.4,1.58799757298055e-41
"GGNBP2",7.54106346838278e-46,0.491812102456089,0.726,0.548,1.72207725363989e-41
"STK17B",7.55784667529345e-46,-0.366821824549585,0.129,0.335,1.72590986677001e-41
"SDR39U1",7.57696859163935e-46,0.463348499478425,0.447,0.224,1.73027654758676e-41
"TP53BP2",7.65762497053074e-46,0.572331718622688,0.339,0.135,1.7486952382704e-41
"IFNGR1",7.71534643552772e-46,-0.579818471409836,0.53,0.73,1.76187651201711e-41
"YTHDF3-AS1",7.97950237714669e-46,0.331839881439983,0.224,0.044,1.82219916284522e-41
"DHTKD1",8.05972769504256e-46,0.429484640213816,0.363,0.143,1.84051941643992e-41
"QSOX1",8.21935934805659e-46,0.658469712995517,0.658,0.472,1.8769729007222e-41
"PDE4A",8.28276416835319e-46,-0.25836738190324,0.037,0.192,1.89145202548513e-41
"RIC3",8.80588071841545e-46,0.596295428456717,0.247,0.059,2.01091092085735e-41
"SARS",9.09066580458768e-46,0.553443643137871,0.738,0.551,2.07594444313564e-41
"LINC01436",9.24512829870136e-46,0.39590771485814,0.192,0.026,2.11121749829144e-41
"CMPK2",9.25052925562458e-46,-0.411327898236383,0.079,0.266,2.11245086081443e-41
"POLR3C",1.02200903172945e-45,0.358992115490784,0.357,0.137,2.33385982485737e-41
"CFD",1.05061922694534e-45,-2.7484800989057,0.283,0.469,2.39919406665238e-41
"MTSS1",1.13730640461093e-45,0.44471142809367,0.395,0.17,2.59715290556953e-41
"SLFN11",1.27342925443315e-45,-0.25406474555466,0.041,0.201,2.90800304542354e-41
"UGDH",1.29392156890292e-45,0.406388832705677,0.564,0.316,2.95479929474672e-41
"RABGAP1L",1.39282415305354e-45,-0.483164923786066,0.137,0.338,3.18065323591308e-41
"ZNRF1",1.43082307751279e-45,0.381365576877228,0.372,0.15,3.26742757980821e-41
"OXR1",1.46882976403749e-45,0.483697387817863,0.524,0.299,3.35421964915602e-41
"MED4",1.48879244736174e-45,0.47348127586328,0.756,0.568,3.39980643279527e-41
"C5orf28",1.50712086704929e-45,0.361839241976826,0.344,0.13,3.44166121199376e-41
"DGCR6L",1.62903611519089e-45,0.560667089667418,0.753,0.58,3.72006687264992e-41
"SCP2",1.71698822495954e-45,0.411121761663266,0.926,0.829,3.9209143105176e-41
"RRP36",1.77037443055093e-45,0.568517228966954,0.454,0.238,4.04282704960611e-41
"CHN1",1.94410130558701e-45,-0.657475767529378,0.059,0.224,4.43954974143849e-41
"MT2A",1.99598525708128e-45,0.83811896529511,0.922,0.854,4.55803193307081e-41
"KRT81",2.00493309438514e-45,3.38524227245162,0.451,0.281,4.57846521433791e-41
"KIAA1191",2.00909623440077e-45,0.385826298320311,0.434,0.208,4.5879721608776e-41
"RNF24",2.53367361900514e-45,0.478719415617166,0.49,0.24,5.78589707636014e-41
"CMB9-22P13.1",2.53490344750406e-45,0.43070724163943,0.377,0.155,5.78870551272026e-41
"ZNF205",3.0350422124674e-45,0.321443737239522,0.337,0.121,6.93082239639055e-41
"GAS8",3.0717089152904e-45,0.301238839371974,0.26,0.067,7.01455447895715e-41
"KANSL1-AS1",3.10378386414973e-45,0.507247095641719,0.389,0.17,7.08780083217232e-41
"FOLR2",3.20954856106354e-45,-0.473211893153323,0.008,0.128,7.32932509404469e-41
"MXRA5",3.34223359934326e-45,-1.18104494123701,0.075,0.244,7.63232464746026e-41
"CFI",4.31842577128802e-45,-0.314515771404287,0.009,0.13,9.86155709131333e-41
"PRPF40A",4.43353800970697e-45,0.50287757466336,0.806,0.681,1.01244273989668e-40
"CEP70",4.48740929867156e-45,0.369692780438521,0.271,0.076,1.02474478744464e-40
"HAS2",4.54289224245473e-45,-0.487062492343968,0.013,0.141,1.03741487248696e-40
"CILP",4.58213071766564e-45,-0.407520227866606,0.007,0.126,1.04637537068613e-40
"CDC25B",4.68092239299764e-45,0.762123501165318,0.349,0.143,1.06893543766494e-40
"GUK1",4.71429241993926e-45,0.683486485548192,0.964,0.97,1.07655581701733e-40
"THAP2",4.79059355039673e-45,0.323122664338874,0.296,0.092,1.0939799431686e-40
"TMEM177",4.87964936526076e-45,0.308740198296243,0.262,0.07,1.11431672905095e-40
"ZNF428",5.51648455957759e-45,0.524484959382379,0.799,0.653,1.25974441402514e-40
"COA6",5.59209247634671e-45,0.58844392623887,0.664,0.489,1.27701023789854e-40
"SIX4",5.60489661977375e-45,0.25341792037604,0.173,0.017,1.27993419209153e-40
"MYOZ1",6.56986500132357e-45,0.479655779626055,0.192,0.028,1.50029437170225e-40
"RNF41",6.90634428312943e-45,0.459266690695727,0.446,0.224,1.57713278049544e-40
"BSDC1",7.22956515764291e-45,0.451362852665428,0.539,0.312,1.65094349939933e-40
"NPDC1",7.27155514814039e-45,0.318065466342134,0.551,0.296,1.66053233362934e-40
"AHR",7.46230542785971e-45,-0.375075758939685,0.137,0.34,1.70409206750604e-40
"FAM200B",7.79439759172801e-45,0.501233405609425,0.632,0.422,1.77992863404701e-40
"TFAP4",8.11003746752708e-45,0.306023589635845,0.276,0.078,1.85200815608448e-40
"PBXIP1",8.77525537049562e-45,0.640627882439392,0.471,0.259,2.00391731640638e-40
"ZSWIM7",9.12519671078193e-45,0.473270967056999,0.67,0.471,2.08382992087416e-40
"TPTEP1",9.154305925882e-45,0.468289899425841,0.378,0.161,2.09047730123441e-40
"TEAD3",9.40168331827302e-45,0.335889960412751,0.293,0.09,2.14696840256083e-40
"GK",9.53795799710514e-45,-0.391930239264603,0.094,0.279,2.17808808821893e-40
"TBPL1",9.90771291562686e-45,0.395489012871613,0.475,0.244,2.26252532141255e-40
"LRRC75B",1.06476419580247e-44,0.312164637167186,0.257,0.067,2.43149551753451e-40
"ZFPL1",1.17456860641673e-44,0.396713121497621,0.454,0.229,2.68224486961325e-40
"HDHD3",1.2340564864555e-44,0.427855017006875,0.415,0.192,2.81809139246978e-40
"PYM1",1.39209834971068e-44,0.456470673004333,0.552,0.331,3.17899579139931e-40
"CSRP2",1.43591641312787e-44,0.604667379767517,0.316,0.112,3.27905872101881e-40
"CTD-2186M15.3",1.45463949854248e-44,0.308717323408236,0.243,0.058,3.32181475887161e-40
"CCZ1",1.45868450032056e-44,0.540797614517984,0.686,0.499,3.33105192493203e-40
"CMTR2",1.62410678577746e-44,0.432443822378388,0.451,0.225,3.70881025600141e-40
"CALHM2",1.64334190690893e-44,-0.362162128974211,0.143,0.348,3.75273557861723e-40
"CD109",1.65355403719421e-44,-0.336084068296572,0.065,0.238,3.77605599933669e-40
"C1orf109",1.72408015949065e-44,0.340470186583423,0.305,0.101,3.93710945221284e-40
"MRPS33",1.86456731357839e-44,0.476635175044454,0.753,0.591,4.25792591728762e-40
"PKP2",2.09178759241377e-44,0.278574731339794,0.205,0.035,4.77680614603608e-40
