"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ETFA",0,0.294494042587192,0.348,0.17,0
"RCN2",0,0.600291683054344,0.592,0.271,0
"DNAJA4",0,0.576603712698229,0.413,0.218,0
"WDR61",0,0.346362665152603,0.39,0.18,0
"PSMA4",0,0.657826297895838,0.634,0.389,0
"MORF4L1",0,0.502096517030141,0.755,0.539,0
"CTSH",0,0.341700598874428,0.472,0.221,0
"TMED3",0,1.01644518859472,0.755,0.274,0
"MTHFS",0,0.348391596945558,0.361,0.141,0
"ZFAND6",0,0.397273303420176,0.503,0.274,0
"ABHD17C",0,0.262905414601606,0.253,0.088,0
"MESDC2",0,0.405602158757752,0.467,0.234,0
"RPS17",0,1.28825497864167,0.996,0.976,0
"HOMER2",0,0.90390001995244,0.652,0.168,0
"C15orf40",0,0.261321430793226,0.287,0.121,0
"SEC11A",0,0.638429790255996,0.756,0.47,0
"MRPS11",0,0.40141614936577,0.406,0.168,0
"ABHD2",0,1.4689558153879,0.757,0.275,0
"MESP1",0,1.82846741526136,0.887,0.329,0
"ANPEP",0,0.8892108919525,0.545,0.157,0
"ARPIN",0,0.27514840622391,0.271,0.09,0
"IDH2",0,0.788420519476661,0.638,0.243,0
"CIB1",0,0.985205115855403,0.822,0.465,0
"HDDC3",0,0.282827620258408,0.286,0.107,0
"FAM174B",0,0.759332022101132,0.57,0.161,0
"CHD2",0,0.354825113804,0.408,0.204,0
"NR2F2",0,0.38825470496663,0.488,0.221,0
"IGF1R",0,0.41856128461982,0.338,0.097,0
"ALDH1A3",0,1.61991606443236,0.815,0.257,0
"VIMP",0,0.951029519656698,0.772,0.382,0
"SNRPA1",0,0.325870469954792,0.352,0.153,0
"TM2D3",0,0.284366752148128,0.363,0.188,0
"TARSL2",0,0.436686288660073,0.351,0.151,0
"POLR3K",0,0.371853264508171,0.35,0.133,0
"SNRNP25",0,0.571354710020518,0.49,0.159,0
"MPG",0,0.621063797891567,0.569,0.238,0
"FAM234A",0,0.289238904215182,0.267,0.084,0
"MRPL28",0,0.311075243666102,0.322,0.139,0
"TMEM8A",0,0.251459367026239,0.224,0.067,0
"NME4",0,1.37173882971582,0.846,0.321,0
"C16orf13",0,0.985451347048862,0.737,0.295,0
"FAM195A",0,0.732554642836523,0.589,0.183,0
"STUB1",0,0.986301410029595,0.734,0.31,0
"JMJD8",0,0.259492889909482,0.241,0.079,0
"METRN",0,0.591727983400008,0.372,0.087,0
"FAM173A",0,0.548149163678698,0.468,0.166,0
"UBE2I",0,0.643349881907255,0.667,0.357,0
"TSR3",0,0.491067997381037,0.433,0.148,0
"UNKL",0,0.279752926405908,0.245,0.069,0
"HN1L",0,0.615586404542478,0.508,0.146,0
"NME3",0,0.990882217151065,0.774,0.359,0
"MRPS34",0,0.861689523190467,0.67,0.261,0
"SPSB3",0,0.333590962479956,0.385,0.18,0
"NUBP2",0,0.519728385538141,0.46,0.166,0
"HAGH",0,0.564994849926783,0.489,0.194,0
"MSRB1",0,0.289173264727562,0.258,0.082,0
"NDUFB10",0,1.20893877196277,0.87,0.463,0
"RPS2",0,1.51399328417316,0.997,0.975,0
"SNHG9",0,0.662448117103656,0.601,0.273,0
"GFER",0,0.344669895925896,0.327,0.12,0
"SLC9A3R2",0,0.30036076841315,0.6,0.252,0
"SNHG19",0,1.37121299322258,0.824,0.301,0
"TRAF7",0,0.319659675910169,0.306,0.103,0
"MLST8",0,0.361735954938883,0.316,0.095,0
"PGP",0,0.344732685030849,0.296,0.099,0
"ECI1",0,0.662669661206441,0.507,0.162,0
"RNPS1",0,0.612990662510628,0.634,0.317,0
"PDPK1",0,0.425715202647505,0.392,0.14,0
"SRRM2",0,0.906326570521502,0.851,0.535,0
"TCEB2",0,1.18894119516348,0.938,0.65,0
"ZG16B",0,1.42034892726266,0.774,0.259,0
"FLYWCH2",0,0.52021517125652,0.474,0.175,0
"HCFC1R1",0,0.312032369781847,0.381,0.187,0
"CCDC64B",0,0.356638941670099,0.304,0.08,0
"IL32",0,-0.659149428628041,0.048,0.193,0
"ZNF75A",0,0.271602160661074,0.28,0.109,0
"NAA60",0,0.280988869216495,0.281,0.102,0
"TRAP1",0,0.323452434130757,0.293,0.099,0
"NMRAL1",0,0.71542606730797,0.558,0.18,0
"HMOX2",0,0.300423942669186,0.321,0.135,0
"NUDT16L1",0,0.595035727393894,0.493,0.163,0
"SMIM22",0,1.60879656106456,0.76,0.185,0
"ROGDI",0,0.405019336706339,0.335,0.089,0
"GLYR1",0,0.303181889183228,0.308,0.121,0
"UBN1",0,0.318297556801479,0.319,0.126,0
"ABAT",0,0.311726574420975,0.26,0.077,0
"USP7",0,0.411153123856263,0.411,0.155,0
"C16orf72",0,0.446921498712038,0.487,0.225,0
"EMP2",0,0.414907720933457,0.484,0.245,0
"LITAF",0,0.402598648620084,0.642,0.405,0
"TXNDC11",0,0.389195476381824,0.354,0.124,0
"RSL1D1",0,0.675569992209472,0.687,0.363,0
"GSPT1",0,0.740687933565065,0.642,0.273,0
"PDXDC1",0,0.754370910655318,0.594,0.203,0
"RPS15A",0,1.21842562063888,0.997,0.985,0
"ARL6IP1",0,0.829025536073985,0.794,0.479,0
"SMG1",0,0.337584273537143,0.369,0.168,0
"COQ7",0,0.36815526726776,0.381,0.158,0
"TMC5",0,0.53815871599871,0.325,0.124,0
"GDE1",0,0.514601537997259,0.466,0.171,0
"KNOP1",0,0.320417096168062,0.36,0.163,0
"ACSM1",0,0.673545008855909,0.431,0.082,0
"THUMPD1",0,0.563289101720125,0.545,0.244,0
"LYRM1",0,0.355093333566922,0.351,0.132,0
"TMEM159",0,0.460164431574048,0.42,0.15,0
"METTL9",0,0.704541320098328,0.647,0.318,0
"UQCRC2",0,0.407716380873908,0.506,0.272,0
"POLR3E",0,0.287285466829326,0.287,0.115,0
"NDUFAB1",0,0.809501435005942,0.705,0.34,0
"DCTN5",0,0.302325081826297,0.302,0.112,0
"RBBP6",0,0.490742579687244,0.564,0.297,0
"LCMT1",0,0.392288469079506,0.365,0.132,0
"NSMCE1",0,0.838038007832383,0.709,0.339,0
"GTF3C1",0,0.391999601691097,0.336,0.106,0
"XPO6",0,0.42211589774148,0.37,0.129,0
"CLN3",0,0.444997880722944,0.369,0.125,0
"NUPR1",0,1.92920208471994,0.945,0.497,0
"TUFM",0,0.860916162145088,0.72,0.337,0
"RABEP2",0,0.469721215707111,0.424,0.144,0
"KIF22",0,1.14612727996319,0.653,0.233,0
"MAZ",0,0.914345435091599,0.635,0.214,0
"CDIPT",0,0.448025732995751,0.446,0.183,0
"SEZ6L2",0,0.713349432206215,0.47,0.112,0
"TMEM219",0,0.767424409395521,0.727,0.386,0
"ALDOA",0,1.25777045634178,0.906,0.586,0
"PPP4C",0,0.48263592777686,0.511,0.247,0
"CORO1A",0,-0.361131589149387,0.008,0.149,0
"CD2BP2",0,0.305655051108933,0.352,0.158,0
"DCTPP1",0,0.444363296359047,0.398,0.145,0
"BCL7C",0,0.302983241952422,0.326,0.15,0
"ORAI3",0,0.411928938776161,0.365,0.116,0
"VKORC1",0,0.629502249327632,0.61,0.29,0
"BCKDK",0,0.413259293700036,0.382,0.132,0
"PRSS8",0,0.816812520859996,0.553,0.13,0
"FUS",0,0.633504894910206,0.778,0.524,0
"PYCARD",0,-0.295732835114243,0.013,0.137,0
"C16orf58",0,0.300707707631543,0.276,0.084,0
"VPS35",0,0.484116138834456,0.522,0.25,0
"GPT2",0,0.547737634628306,0.427,0.112,0
"DNAJA2",0,0.32026962186126,0.384,0.198,0
"PHKB",0,0.276314180129414,0.32,0.155,0
"ABCC11",0,0.37694824172868,0.172,0.025,0
"LONP2",0,0.705810648619747,0.607,0.256,0
"SIAH1",0,0.284570708261899,0.274,0.113,0
"BRD7",0,0.327244692513887,0.383,0.188,0
"RBL2",0,0.350018255338233,0.392,0.182,0
"CRNDE",0,0.497535802852444,0.57,0.233,0
"NUP93",0,0.285255703754338,0.283,0.11,0
"HERPUD1",0,1.1335924826149,0.863,0.574,0
"CNOT1",0,0.300026434434696,0.35,0.169,0
"GOT2",0,0.406777906197546,0.387,0.142,0
"CMTM4",0,0.411086052586844,0.319,0.075,0
"DYNC1LI2",0,0.396223941649335,0.485,0.244,0
"FAM96B",0,0.532443344796425,0.645,0.369,0
"NOL3",0,0.427400128235135,0.357,0.111,0
"TMEM208",0,0.521677369362795,0.523,0.229,0
"ATP6V0D1",0,0.321835894421411,0.42,0.227,0
"NUTF2",0,0.447774310716504,0.503,0.254,0
"NFATC3",0,0.413525933968691,0.497,0.233,0
"CDH1",0,0.645540600598551,0.588,0.182,0
"CHTF8",0,0.261821324107631,0.31,0.139,0
"VPS4A",0,0.330982131015313,0.332,0.132,0
"EXOSC6",0,0.314113547741908,0.328,0.139,0
"MARVELD3",0,0.308232261728017,0.282,0.084,0
"ZFHX3",0,0.601314630430699,0.628,0.276,0
"PSMD7",0,0.641623288024116,0.593,0.281,0
"GABARAPL2",0,0.674441461557161,0.782,0.499,0
"KARS",0,0.299420151491874,0.35,0.171,0
"TERF2IP",0,0.330029835061576,0.502,0.317,0
"MON1B",0,1.09232535891444,0.66,0.22,0
"SYCE1L",0,0.3745079173625,0.495,0.215,0
"CDYL2",0,0.293980993000505,0.251,0.068,0
"PRCAT47",0,0.327671238802625,0.262,0.096,0
"CMC2",0,0.505488445342919,0.482,0.208,0
"CENPN",0,0.376687336162587,0.287,0.078,0
"GCSH",0,0.643213538082563,0.573,0.222,0
"HSBP1",0,0.822540445919691,0.795,0.434,0
"MBTPS1",0,0.25277082805561,0.298,0.131,0
"GSE1",0,0.286669807978784,0.309,0.129,0
"COX4I1",0,0.941193885028601,0.952,0.761,0
"CYBA",0,-1.16692994931693,0.037,0.345,0
"APRT",0,0.922042571406893,0.8,0.458,0
"TRAPPC2L",0,0.331986274659021,0.412,0.233,0
"RPL13",0,1.03409626701319,0.999,0.998,0
"TCF25",0,0.498430487670734,0.73,0.489,0
"YWHAE",0,0.994494391342255,0.91,0.561,0
"MYO1C",0,0.409779093356836,0.461,0.212,0
"PITPNA-AS1",0,0.277268237225724,0.304,0.122,0
"PITPNA",0,0.309275996840754,0.318,0.129,0
"PRPF8",0,0.288034205449945,0.362,0.181,0
"EMC6",0,0.475391780363244,0.5,0.228,0
"ITGAE",0,0.293870201000174,0.361,0.185,0
"UBE2G1",0,0.421366935410628,0.408,0.161,0
"PSMB6",0,0.57682998301243,0.601,0.343,0
