"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DNAJC7",0.235092331832848,0.376905978857802,0.45,0.44,1
"C15orf38",0.235100909707061,-0.290086600522631,0.219,0.255,1
"ZNF480",0.235321718321298,1.63145778908289,0.401,0.394,1
"CERS1",0.235328071989741,0.379697183601876,0.26,0.309,1
"OXA1L",0.235328956915377,0.338919537350213,0.427,0.408,1
"ABCF2",0.236078392908859,0.578610594099875,0.391,0.379,1
"ZNF507",0.236388117024326,0.51778219848023,0.283,0.259,1
"CTAGE5",0.236453875445883,-0.352565297732701,0.155,0.184,1
"SPDYE3",0.236849962639079,0.468128263334197,0.265,0.238,1
"MTHFS",0.237054929815734,-0.539236109291976,0.116,0.138,1
"YIPF2",0.238385419392243,-0.303327510490371,0.189,0.216,1
"DIMT1",0.238480977493227,0.415536858262305,0.392,0.372,1
"GSTO2",0.239217441797998,0.678246558581415,0.127,0.103,1
"EPPIN",0.240108631479768,0.477369401191709,0.643,0.759,1
"RCBTB2",0.240182994960539,0.265525175222537,0.305,0.27,1
"PPP3CB",0.241942289406682,1.44900503038937,0.183,0.16,1
"FAM206A",0.242450918248202,0.347473642453229,0.201,0.17,1
"BRPF1",0.242744443007297,-0.889475113408338,0.086,0.106,1
"NADK",0.243425354476409,-0.589985631765259,0.143,0.167,1
"STARD10",0.2444675427092,0.720277500420385,0.16,0.135,1
"ATP2A2",0.245456011400163,0.538188052057691,0.478,0.486,1
"FAF2",0.245848496807675,0.261099676419012,0.408,0.372,1
"GLRX2",0.245882421982675,0.582357392840999,0.114,0.092,1
"PEX26",0.24635680018823,1.05484641386622,0.439,0.461,1
"SARS2",0.246493091140242,0.458562327563159,0.202,0.174,1
"ANKMY2",0.247204899155067,0.64593960481202,0.178,0.152,1
"DLEU2L",0.247617363984481,0.540385191346994,0.092,0.117,1
"SNRPA1",0.247917434498108,0.563790654569487,0.506,0.535,1
"ZNF599",0.24801290469719,0.622531287551023,0.107,0.085,1
"TSG101",0.248562474335153,0.301700007036644,0.492,0.486,1
"PILRB",0.248702320827007,0.920818329047085,0.497,0.543,1
"TRABD",0.248869256306298,-0.336799479441664,0.257,0.284,1
"ZNF204P",0.249162784579112,0.791373701985671,0.217,0.259,1
"PCDHB9",0.249526922738958,1.73387334663525,0.469,0.564,1
"VRK1",0.249806939000671,0.839342600563109,0.121,0.099,1
"CDAN1",0.249959873422083,1.11524917373189,0.183,0.22,1
"SIAH1",0.250109550846799,-0.30604177302539,0.297,0.326,1
"C14orf1",0.250236601009453,0.445923727771899,0.309,0.284,1
"COMMD7",0.250449584860125,0.496146325709031,0.283,0.255,1
"LOC100505676",0.25116559776552,0.486925634599277,0.231,0.27,1
"DYNC1LI1",0.251308329467716,0.437871059193439,0.345,0.316,1
"NELFB",0.25153478531622,0.644512451275181,0.149,0.124,1
"ZNF587",0.251709032199527,0.6215506504205,0.722,0.794,1
